frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,u_proj,v_proj,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,support_v_obs,depth_prior_m,contact_depth_offset_m,contact_frame,audio_contact_frame,source,se3_schema,object_pixel_len,z_from_geometry_len_m,generic_geometry_pose_prior,geometry_pose_prior_source,u_contact_lock,v_contact_lock,contact_lock_pixel_len,contact_lock_angle_rad,blend_visible_weight,visible_len_px,contact_len_px,angle_gap_deg,center_gap_px,mean_palm_to_visible_line_px,left_local_s_source,right_local_s_source,left_local_s_used,right_local_s_used,blend_reason,depth_anchor_source,depth_anchor_z,depth_anchor_sides,depth_anchor_mean_dist_px,line_contact_se3_refined,line_contact_se3_cost,line_contact_se3_overlay_err_px,line_contact_se3_max_gap_m,line_contact_se3_anchor_count,line_contact_se3_local_s_adjustments,z_from_pixel_len_m,line_contact_pose_prior,line_contact_se3_reason
217,9.000000,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,551.028,379.829,558.301,379.643,380.780,380.780,551.028,379.829,380.780,1.083290,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.002,4.869151,1,line_correspondence_schema,558.301,379.643,561.122,0.003447408,1.000000,561.002334,561.014376,0.384424,4.864569,5.359000,stable_pose_anchor,stable_pose_anchor,0.798056,0.464733,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.117591,left+right,5.359000,1,2.320336,34.864510,0.111909,2.000000,left:0.7981->0.6980|right:0.4647->0.4105,4.869151,1,
218,9.041667,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,550.937,379.731,558.153,379.518,380.654,380.654,550.937,379.731,380.654,1.083295,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.004,4.869136,1,line_correspondence_schema,558.153,379.518,561.179,0.002655956,1.000000,561.003979,561.015884,0.370626,4.703705,5.181000,stable_pose_anchor,stable_pose_anchor,0.797952,0.465082,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.118021,left+right,5.181000,1,2.337765,35.083872,0.112633,2.000000,left:0.7980->0.6978|right:0.4651->0.4108,4.869136,1,overlay_first_fallback_after_contact_refine_error
219,9.083333,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,550.782,379.665,557.925,379.350,380.668,380.668,550.782,379.665,380.668,1.083331,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.898,4.861393,1,line_correspondence_schema,557.925,379.350,561.239,0.001411290,1.000000,561.897560,561.907049,0.369623,4.365419,4.844500,stable_pose_anchor,stable_pose_anchor,0.798062,0.466131,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.118958,left+right,4.844500,1,2.337585,35.885736,0.111276,2.000000,left:0.7981->0.6982|right:0.4661->0.4119,4.861393,1,overlay_first_fallback_after_contact_refine_error
220,9.125000,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,550.651,379.595,557.640,379.139,380.434,380.434,550.651,379.595,380.434,1.083394,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.005,4.869131,1,line_correspondence_schema,557.640,379.139,561.281,0.001370756,1.000000,561.004527,561.020940,0.437124,4.247112,4.816500,stable_pose_anchor,stable_pose_anchor,0.799161,0.466789,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.118522,left+right,4.816500,1,2.396835,36.323351,0.114007,2.000000,left:0.7992->0.6983|right:0.4668->0.4121,4.869131,1,overlay_first_fallback_after_contact_refine_error
221,9.166667,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,550.294,379.340,557.322,378.876,380.151,380.151,550.294,379.340,380.151,1.083418,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,560.995,4.869211,1,line_correspondence_schema,557.322,378.876,561.323,0.002228184,1.000000,560.995393,561.020871,0.555926,4.073125,4.797000,stable_pose_anchor,stable_pose_anchor,0.799018,0.466825,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.119465,left+right,4.797000,1,2.419072,37.042830,0.113986,2.000000,left:0.7990->0.6980|right:0.4668->0.4122,4.869211,1,overlay_first_fallback_after_contact_refine_error
222,9.208333,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,549.905,379.072,556.979,378.561,379.936,379.936,549.905,379.072,379.936,1.083405,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.972,4.860749,1,line_correspondence_schema,556.979,378.561,561.367,0.003754645,1.000000,561.971961,562.009858,0.664628,3.862857,4.732000,stable_pose_anchor,stable_pose_anchor,0.799193,0.467379,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.118628,left+right,4.732000,1,2.426409,38.524860,0.111567,2.000000,left:0.7992->0.6982|right:0.4674->0.4126,4.860749,1,overlay_first_fallback_after_contact_refine_error
223,9.250000,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,549.601,378.843,556.632,378.199,379.838,379.838,549.601,378.843,379.838,1.083345,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.031,4.868901,1,line_correspondence_schema,556.632,378.199,561.396,0.005372277,1.000000,561.031096,561.074987,0.711376,3.592452,4.527500,stable_pose_anchor,stable_pose_anchor,0.800511,0.468016,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.118254,left+right,4.527500,1,2.480660,39.046813,0.113898,2.000000,left:0.8005->0.6984|right:0.4680->0.4128,4.868901,1,overlay_first_fallback_after_contact_refine_error
224,9.291667,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,549.322,378.467,556.301,377.805,379.630,379.630,549.322,378.467,379.630,1.083217,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.517,4.864691,1,line_correspondence_schema,556.301,377.805,561.427,0.007454880,1.000000,561.516603,561.567703,0.758521,3.451443,4.450500,stable_pose_anchor,stable_pose_anchor,0.800694,0.468180,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.117213,left+right,4.450500,1,2.497774,40.585467,0.111860,2.000000,left:0.8007->0.6982|right:0.4682->0.4128,4.864691,1,overlay_first_fallback_after_contact_refine_error
225,9.333333,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,544.645,377.521,556.002,377.397,380.260,380.260,544.645,377.521,380.260,1.083113,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.978,4.860699,1,line_correspondence_schema,556.002,377.397,561.454,0.009568141,1.000000,561.977724,562.029318,0.769298,3.445868,4.459500,stable_pose_anchor,stable_pose_anchor,0.800550,0.468088,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.116173,left+right,4.459500,1,2.510863,42.249106,0.109195,2.000000,left:0.8005->0.6977|right:0.4681->0.4125,4.860699,1,overlay_first_fallback_after_contact_refine_error
226,9.375000,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,544.993,377.333,555.747,376.991,380.305,380.305,544.993,377.333,380.305,1.083041,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.071,4.868552,1,line_correspondence_schema,555.747,376.991,561.479,0.011052297,1.000000,561.071268,561.120444,0.746615,3.374876,4.361500,stable_pose_anchor,stable_pose_anchor,0.801587,0.468321,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.114937,left+right,4.361500,1,2.794153,22.543935,0.167673,2.000000,left:0.8016->0.8057|right:0.4683->0.5272,4.868552,1,
227,9.416667,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,544.860,376.976,555.549,376.608,380.087,380.087,544.860,376.976,380.087,1.082992,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.106,4.868255,1,line_correspondence_schema,555.549,376.608,561.533,0.012167352,1.000000,561.105534,561.146375,0.698057,3.427044,4.345500,stable_pose_anchor,stable_pose_anchor,0.800997,0.467633,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.114896,left+right,4.345500,1,2.781805,22.529892,0.166926,2.000000,left:0.8010->0.8052|right:0.4676->0.5266,4.868255,1,
228,9.458333,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,544.928,376.794,555.415,376.265,380.071,380.071,544.928,376.794,380.071,1.082981,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.110,4.868213,1,line_correspondence_schema,555.415,376.265,561.624,0.012288444,1.000000,561.110365,561.140829,0.606064,3.530196,4.324500,stable_pose_anchor,stable_pose_anchor,0.800477,0.467111,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.114962,left+right,4.324500,1,2.771023,22.503203,0.166320,2.000000,left:0.8005->0.8048|right:0.4671->0.5261,4.868213,1,
229,9.500000,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,544.855,376.603,555.350,375.978,379.643,379.643,544.855,376.603,379.643,1.083009,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.956,4.860890,1,line_correspondence_schema,555.350,375.978,561.741,0.011431755,1.000000,561.955719,561.975087,0.481982,3.558728,4.191000,stable_pose_anchor,stable_pose_anchor,0.800241,0.467287,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.115798,left+right,4.191000,1,2.731628,22.628884,0.163754,2.000000,left:0.8002->0.8043|right:0.4673->0.5256,4.860890,1,
230,9.541667,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,544.884,376.388,555.367,375.758,379.163,379.163,544.884,376.388,379.163,1.083010,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.944,4.860991,1,line_correspondence_schema,555.367,375.758,561.843,0.010168447,1.000000,561.944052,561.953747,0.339384,3.728421,4.172000,stable_pose_anchor,stable_pose_anchor,0.799821,0.466981,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.117332,left+right,4.172000,1,2.715000,22.652567,0.162686,2.000000,left:0.7998->0.8039|right:0.4670->0.5252,4.860991,1,
231,9.583333,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,544.936,376.260,555.465,375.608,378.679,378.679,544.936,376.260,378.679,1.083016,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,562.369,4.857317,1,line_correspondence_schema,555.465,375.608,561.902,0.008435842,1.000000,562.369010,562.372584,0.182734,3.969502,4.207000,stable_pose_anchor,stable_pose_anchor,0.798718,0.466231,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.118109,left+right,4.207000,1,2.687086,22.725141,0.160812,2.000000,left:0.7987->0.8029|right:0.4662->0.5243,4.857317,1,
232,9.625000,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,545.037,376.299,555.623,375.531,378.279,378.279,545.037,376.299,378.279,1.083007,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,562.439,4.856709,1,line_correspondence_schema,555.623,375.531,561.890,0.006094916,1.000000,562.439447,562.441105,0.011665,4.251075,4.266500,stable_pose_anchor,stable_pose_anchor,0.797268,0.464991,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.118475,left+right,4.266500,1,2.547673,67.157496,0.034992,2.000000,left:0.7973->0.7023|right:0.4650->0.4195,4.856709,1,overlay_first_fallback_after_contact_refine_error
233,9.666667,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,545.064,376.299,555.808,375.527,377.599,377.599,545.064,376.299,377.599,1.083013,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.994,4.860558,1,line_correspondence_schema,555.808,375.527,561.803,0.003784747,1.000000,561.994025,561.997094,0.106893,4.503824,4.367000,stable_pose_anchor,stable_pose_anchor,0.797055,0.464822,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.119011,left+right,4.367000,1,2.566463,67.599868,0.033270,2.000000,left:0.7971->0.7028|right:0.4648->0.4202,4.860558,1,overlay_first_fallback_after_contact_refine_error
234,9.708333,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,545.126,376.327,555.993,375.596,377.128,377.128,545.126,376.327,377.128,1.083088,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.992,4.860575,1,line_correspondence_schema,555.993,375.596,561.661,0.001941310,1.000000,561.992059,561.995387,0.167270,4.557940,4.343000,stable_pose_anchor,stable_pose_anchor,0.797043,0.465015,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.117741,left+right,4.343000,1,2.580279,67.898081,0.031008,2.000000,left:0.7970->0.7041|right:0.4650->0.4218,4.860575,1,overlay_first_fallback_after_contact_refine_error
235,9.750000,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,545.256,376.491,556.165,375.737,376.660,376.660,545.256,376.491,376.660,1.083201,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.003,4.869144,1,line_correspondence_schema,556.165,375.737,561.492,-0.000709444,1.000000,561.003141,561.007346,0.248715,4.742917,4.424500,stable_pose_anchor,stable_pose_anchor,0.796925,0.464617,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.117538,left+right,4.424500,1,2.620223,68.706743,0.029570,2.000000,left:0.7969->0.7042|right:0.4646->0.4222,4.869144,1,overlay_first_fallback_after_contact_refine_error
236,9.791667,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,545.363,376.630,556.306,375.941,376.659,376.659,545.363,376.630,376.659,1.083271,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.015,4.869037,1,line_correspondence_schema,556.306,375.941,561.340,-0.002217410,1.000000,561.015379,561.018656,0.242593,4.877542,4.566000,stable_pose_anchor,stable_pose_anchor,0.797453,0.465114,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.116179,left+right,4.566000,1,2.636429,68.762204,0.026386,2.000000,left:0.7975->0.7070|right:0.4651->0.4251,4.869037,1,overlay_first_fallback_after_contact_refine_error
237,9.833333,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,545.451,376.910,556.414,376.187,377.488,377.488,545.451,376.910,377.488,1.083298,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.024,4.868965,1,line_correspondence_schema,556.414,376.187,561.222,-0.004511411,1.000000,561.023709,561.029933,0.271391,5.062163,4.713000,stable_pose_anchor,stable_pose_anchor,0.797625,0.465288,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.116362,left+right,4.713000,1,2.617837,21.990847,0.157222,2.000000,left:0.7976->0.8029|right:0.4653->0.5249,4.868965,1,
238,9.875000,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,545.393,377.137,556.498,376.453,378.072,378.072,545.393,377.137,378.072,1.083287,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.017,4.869024,1,line_correspondence_schema,556.498,376.453,561.139,-0.005308243,1.000000,561.016904,561.020175,0.178485,4.979789,4.750000,stable_pose_anchor,stable_pose_anchor,0.797701,0.465279,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.114803,left+right,4.750000,1,2.595597,21.837809,0.156015,2.000000,left:0.7977->0.8031|right:0.4653->0.5251,4.869024,1,
239,9.916667,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,545.491,377.366,556.568,376.723,378.483,378.483,545.491,377.366,378.483,1.083233,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.016,4.869031,1,line_correspondence_schema,556.568,376.723,561.084,-0.006837647,1.000000,561.016115,561.018406,0.205614,5.229773,4.965500,stable_pose_anchor,stable_pose_anchor,0.797545,0.465080,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.113793,left+right,4.965500,1,2.576364,21.737450,0.154824,2.000000,left:0.7975->0.8031|right:0.4651->0.5250,4.869031,1,
240,9.958333,-0.130095,0.045523,4.112737,0.975666,0.000224,-0.219236,0.003458,0.120000,gvhmr_incam,545.455,377.577,556.632,376.988,379.010,379.010,545.455,377.577,379.010,1.083133,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+static_tail_freeze+sequence_se3_optimizer,1,561.245,4.867041,1,line_correspondence_schema,556.632,376.988,561.043,-0.007175175,1.000000,561.245447,561.263247,0.461334,5.904930,5.314000,stable_pose_anchor,stable_pose_anchor,0.797306,0.463981,visible_line_primary_contact_depth_anchor,palm_3d_contact,4.106743,left+right,5.314000,1,2.561591,21.538153,0.153985,2.000000,left:0.7973->0.8032|right:0.4640->0.5247,4.867041,1,
