frame,time,E_total,E_2d,E_depth,E_visual,E_mask,E_contact,E_audio,E_support,E_smooth,E_temporal,E_static,E_penetration,E_prior,E_reg,vlm_contact_gate,vlm_anchor_gate,contact_active,static_active,failure_label,contact_state,visibility_state,source
101,4.166667,1.771596927,0.000000000,0.000000000,0.000000000,0.000000000,0.000258438,,0.000000000,0.000119158,0.000119158,,,1.771219331,1.771219331,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
102,4.208333,1.808359430,0.000000000,0.000000000,0.000000000,0.000000000,0.000470239,,0.000000000,0.000117643,0.000117643,,,1.807771548,1.807771548,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
103,4.250000,1.820005419,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000114239,0.000114239,,,1.819891180,1.819891180,pass,unclear,1,,,1,,non_invasive_loss_audit_from_generic_outputs
104,4.291667,1.851586474,0.000000000,0.000000000,0.000000000,0.000000000,0.009511126,,0.000000000,0.000106896,0.000106896,,,1.841968452,1.841968452,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
105,4.333333,1.851090666,0.000000000,0.000000000,0.000000000,0.000000000,0.006144992,,0.000000000,0.000096359,0.000096359,,,1.844849315,1.844849315,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
106,4.375000,1.849426765,0.000000000,0.000000000,0.000000000,0.000000000,0.015772597,,0.000000000,0.000082258,0.000082258,,,1.833571910,1.833571910,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
107,4.416667,1.840272283,0.000000000,0.000000000,0.000000000,0.000000000,0.020558398,,0.000000000,0.000076147,0.000076147,,,1.819637738,1.819637738,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
108,4.458333,1.776762792,0.000000000,0.000000000,0.000000000,0.000000000,0.011800260,,0.000000000,0.000070830,0.000070830,,,1.764891702,1.764891702,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
109,4.500000,1.701411750,0.000000000,0.000000000,0.000000000,0.000000000,0.007410627,,0.000000000,0.000065479,0.000065479,,,1.693935644,1.693935644,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
110,4.541667,1.642383603,0.000000000,0.000000000,0.000000000,0.000000000,0.001725073,,0.000000000,0.000059205,0.000059205,,,1.640599325,1.640599325,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
111,4.583333,1.632218654,0.000000000,0.000000000,0.000000000,0.000000000,0.042489165,,0.000000000,0.000019346,0.000019346,,,1.589710143,1.589710143,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
112,4.625000,1.681986855,0.000000000,0.000000000,0.000000000,0.000000000,0.073315310,,0.000000000,0.000019912,0.000019912,,,1.608651633,1.608651633,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
113,4.666667,1.603742906,0.000000000,0.000000000,0.000000000,0.000000000,0.000015801,,0.000000000,0.000020324,0.000020324,,,1.603706781,1.603706781,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
114,4.708333,1.600762545,0.000000000,0.000000000,0.000000000,0.000000000,0.019193609,,0.000000000,0.000020255,0.000020255,,,1.581548681,1.581548681,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
115,4.750000,1.611986422,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000019629,0.000019629,,,1.611966793,1.611966793,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
116,4.791667,1.646160112,0.000000000,0.000000000,0.000000000,0.000000000,0.006698440,,0.000000000,0.000018436,0.000018436,,,1.639443236,1.639443236,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
117,4.833333,1.671883018,0.000000000,0.000000000,0.000000000,0.000000000,0.013070663,,0.000000000,0.000014736,0.000014736,,,1.658797619,1.658797619,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
118,4.875000,1.720223166,0.000000000,0.000000000,0.000000000,0.000000000,0.012843916,,0.000000000,0.000005808,0.000005808,,,1.707373442,1.707373442,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
119,4.916667,1.712506386,0.000000000,0.000000000,0.000000000,0.000000000,0.010332519,,0.000000000,0.000006825,0.000006825,,,1.702167042,1.702167042,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
120,4.958333,1.739303917,0.000000000,0.000000000,0.000000000,0.000000000,0.010897898,,0.000000000,0.000008144,0.000008144,,,1.728397875,1.728397875,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
121,5.000000,1.725123263,0.000000000,0.000000000,0.000000000,0.000000000,0.010971306,,0.000000000,0.000009871,0.000009871,,,1.714142086,1.714142086,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
122,5.041667,1.688980172,0.000000000,0.000000000,0.000000000,0.000000000,0.005030214,,0.000000000,0.000012664,0.000012664,,,1.683937294,1.683937294,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
123,5.083333,1.612854519,0.000000000,0.000000000,0.000000000,0.000000000,0.000001270,,0.000000000,0.000019707,0.000019707,,,1.612833542,1.612833542,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
